Timestamp	Places_from_VLOC	Labels_in_tile	Image	Tileset	Key A	Key B	Key C	Key D
		2, 7, Adsit Ct, Archibald St, Booth St, Bright St, Brookes Ave, Charles St, Clarke St, Cloarec Ct, Colonial Square, Converse Ct, Crombie St, Dan's Ct, Decatur St, Germain St, Grant St, Greene St, Henry St, Hickok Pl, High Grove Ct, Hyde St, Intervale Ave, Isham St, Lafayette Pl, Loomis St, N Prospect St, N Union St, N Willard St, N Williams St, N Winooski Ave, North St, Pomeroy St, Russell St, School St, Spring St, St Louis St, Weston St, Willow St		0X801401	0X14	0X7E0F0000	0X2E4D0009	0X2005000
		2, 7, Adsit Ct, Archibald St, Booth St, Bright St, Brookes Ave, Charles St, Clarke St, Cloarec Ct, Colonial Square, Converse Ct, Crombie St, Dan's Ct, Decatur St, Germain St, Grant St, Greene St, Henry St, Hickok Pl, High Grove Ct, Hyde St, Intervale Ave, Isham St, Lafayette Pl, Loomis St, N Prospect St, N Union St, N Willard St, N Williams St, N Winooski Ave, North St, Pomeroy St, Russell St, School St, Spring St, St Louis St, Weston St, Willow St		0X803501	0X14	0X7E0F0000	0X2E4D0009	0X200D400
				0X804901	0X14	0X7E0F0000	0X2E4D0009	0X2012400
		A One Automotive Repair, Barrio Bakery & Cafe, Dolans Auto, Henry Street Deli, Hot Yoga - Burlington, J & M Groceries, JAMBA’S JUNKTIQUES, Jake's ONE Market, Knead Bakery, Little Park, Momo's Market, Mount Calvary Cemetery Annex, Old North End Variety, Pomeroy Park, Saint Joseph Cemetery, Sangha Studio - North, Shinjuku Station, Taco Gordo		0X804401	0X14	0X7E0F0000	0X2E4D0009	0X2011000
		Alder Brook, Arrowhead Mountain Lake, Bakersfield, Beaver Brook, Beaver Meadow Brook, Black Creek, Bogue Branch, Brewster River, Browns River, Cambridge, Dead Creek, East Fairfield, Elm Brook, Fairfax, Fairfield, Fairfield River, Hungerford Brook, Hunt Brook, Jeffersonville, Kings Hill Brook, Lamoille River, Malletts Creek, Mill Brook, Mill River, Milton, Morgan Brook, North Branch Lamoille River, Rogers Brook, Rugg Brook, Saint Albans, Settlement Brook, Seymour River, Stevens Brook, Stones Brook, Swift Brook, Taylor Brook, The Branch, Tracy Brook, Westford, Wilkins Brook		0X800101	0X14	0X4C0A0000	0X1710000	0X2000400
		St Albans		0X804401	0X14	0X4C0A0000	0X1710000	0X2011000
		Allen Brook, Burton Island, Butler Island, Carry Bay, City Bay, Cliff Haven, Cumberland Bay, Dead Creek, Dunn Bay, East Beekmantown, Grand Isle, Great Back Bay, Guay Creek, Hibbard Bay, Ingraham, Jewett Brook, Keeler Bay, Kennon Brook, Lake Champlain, Lamoille River, Lapans Bay, Little Ausable River, Little Chazy River, Mill River, Monty Bay, North Hero, North Hero Island, Pearl Bay, Pelots Bay, Plattsburgh, Providence Island, Rea Brook, Riley Brook, Rocky Point, Rugg Brook, Saint Albans Bay, Salmon River, Saranac River, Silver Stream, South Hero, South Hero Island, Stave Island, Stevens Brook, Stone Bridge Brook, Streeter Brook, Treadwell Bay, Valcour Island, Woodruff Pond, Woods Island		0X800101	0X14	0X4BCA0000	0X1710000	0X2000400
		Ash Craft Brook, Bartlett Brook, Bartlett Pond, Barton Brook, Beede Brook, Black River, Boquet River, Brandy Brook, Burpee Brook, Cascade Brook, Church Brook, Clifford Brook, Cold Brook, Dart Brook, Derby Brook, East Branch Ausable River, Elizabethtown, Falls Brook, Gill Brook, Gulf Brook, Hale Brook, Hoisington Brook, Jackson Brook, Johns Brook, Jones Brook, Keene, Keene Valley, Lewis, Lewis Brook, Lincoln Pond, Mineville, Mullen Brook, New Pond Brook, New Russia, Newport Brook, Nichols Brook, North Branch Boquet River, North Fork Boquet River, Norton Brook, Otis Brook, Phelps Brook, Porter Brook, Putnam Brook, Roaring Brook, Rocky Branch, Slide Brook, South Fork Boquet River, Spruce Hill Brook, Spruce Mill Brook, Stacy Brook, Styles Brook, The Branch, Underwood, Upper Jay, Walton Brook, West Inlet		0X800101	0X14	0X4B8A0000	0X1730000	0X2000400
		Bluff Point Golf Resort, Burton Island State Park, Cumberland Bay State Park, Grand Isle State Park, Knight Island State Park, Plattsburgh, Plattsburgh International Airport (PBG), Point Au Roche State Park, State University of New York - Plattsburgh, Woods Island State Park		0X804401	0X14	0X4BCA0000	0X1710000	0X2011000
				0X804401	0X14	0X4B8A0000	0X1730000	0X2011000
		Arnold Brook, Au Sable Forks, Augur Lake, Ausable River, Beaver Brook, Big Brown Brook, Black Brook, Blake Brook, Butternut Pond, Caldwell Brook, Church Brook, Clintonville, Cold Brook, Doyle Brook, Dry Mill Brook, Durgan Brook, East Branch Ausable River, Fern Lake, Furnace Brook, Gay Brook, Green Street Brook, Hale Brook, Harkness, Jackson Brook, Jay, Keeseville, Kelley Brook, Little Ausable River, Little Black Brook, Middle Kilns Brook, Mud Brook, North Branch Boquet River, Otis Brook, Palmer Brook, Peru, Pettigrew Brook, Rocky Branch, Rome, Salmon River, Southwick Brook, Spaulding Brook, Stephenson Brook, Taylor Pond Outlet, West Branch Ausable River, Wilmington		0X800101	0X14	0X4B8A0000	0X1720000	0X2000400
		Arnold Brook, Beartown Brook, Beekmantown, Behan Brook, Brandy Brook, Canfield Brook, Chazy Lake, Corners Brook, Dannemora, Farrell Brook, Graves Brook, Great Chazy River, Jericho, Kelly Brook, Kennon Brook, King Brook, Laphams Mills, Little Ausable River, Little Chazy River, Mead Brook, Moffitsville, Morrisonville, Mud Pond Brook, Patterson Brook, Peasleeville, Pleasant Ridge Corners, Rea Brook, Redford, Riley Brook, Robinson Brook, Russia, Ryans Brook, Salmon River, Sandburn Brook, Saranac, Saranac River, Schuyler Falls, Silver Stream, Smithkill Brook, Spaulding Brook, Spring Brook, Stillwater Brook, Tracy Brook, True Brook, West Chazy, West Plattsburgh, Woods Mills		0X800101	0X14	0X4B8A0000	0X1710000	0X2000400
				0X804401	0X14	0X4B8A0000	0X1720000	0X2011000
		Macomb Reservation State Forest, Macomb Reservation State Park		0X804401	0X14	0X4B8A0000	0X1710000	0X2011000
2022-01-19 14:59:03		AT&T Store, Blue Mall, Champlain Farms, City of South Burlington, GameStop, Green Mountain Suites Hotel, Hannaford Supermarkets, Healthy Living Market and Cafe, Kay Jewelers, Kohl's, Luxury Nailspa, Party City, SemaConnect, Tesla Supercharger, The Edge Sports & Fitness South Burlington, The UPS Store, The Vitamin Shoppe, Trader Joe's, Uncle Tony's Pizza, Wings Over		0X804401	0X14	-0X40B20000	0X17280004	0X2011000
2022-01-21 20:15:04		Advance Auto Parts, Al's French Frys, Alpine Shop, Barnes & Noble, Best Western Plus, CVS Pharmacy, ChargePoint, Cheese And Wine Traders, Commerce Square Shopping Center, David's Bridal, DoubleTree by Hilton, Green Mountain Camera, H&M, Higher Ground, JOANN, Jaycee Park, La Quinta Inn & Suites, Leonardo's Pizza, McDonald's, Michaels, Mobil, Petco, Price Chopper, SemaConnect, Shell, South Burlington Public Library, Staples, Staples Plaza, Sunoco, Target, The Bagel Place, The University Mall, The Windjammer Restaurant, Verizon, Vermont Federal Credit Union		0X804401	0X14	-0X40B20000	0X17270004	0X2011000
2022-01-21 22:12:17		15, 2, 7, 89, Abenaki Way, Airport Pkwy, Barlow St, Barrett St, Bayberry Cir, Berard Dr, Bernard St, Bruce St, Calarco Ct, Campus Rd, Cascade Way, Chase Ln, Chase St, Colchester Ave, Colchester Ct, College Pkwy, Corrine St, Dion St, E Allen St, E Spring St, East St, Florida Ave, Follett St, Franklin St, Gail St, Gilbrook Rd, Gorge Rd, Grove St, Hawthorne St, High St, Hood St, Lafountain St, Lapointe St, Latham Ct, Leclair Ave, Leclair St, Main St, Malletts Bay Ave, Manseau St, Mansion St, Maple St, Mayo St, Mill St, Mulberry Ln, Nash Pl, Niquette Ct, North St, Park St, Patchen Rd, Platt St, Railroad Ln, Reginald St, Riverside Ave, Roger St, Roland Ct, Rumsey Ln, Russell St, St Peter St, Thibault Pkwy, Thornton St, Union St, University Rd, Valley Ridge Rd, Vietnam Veterans Memorial Hwy, W Allen St, W Canal St, W Center St, W Spring St, Weaver Ln, Weaver St, Whitney St, Winooski Falls Way, Winterberry Ln		0X801401	0X14	-0X40B20000	0X17260004	0X2005000
2022-01-21 22:12:17		Downtown, East End, Winooski River		0X800101	0X14	-0X40B20000	0X17260004	0X2000400
2022-01-19 15:02:46		189, 7, Adams Ct, Alder Ln, Alfred St, Alfred Terr, Appletree Ct, Bacon St, Birchcliff Pkwy, Birchwood Ct, Bittersweet Ln, Caroline St, Charlotte St, Cherry Ln, Chestnut Terr, Chittenden Dr, Clymer St, Country Club Rd, Crescent Rd, Crescent Terr, Deforest Heights, Eastwood Dr, Edgewood Ln, Fairmount St, Farrell St, Ferguson Ave, Flynn Ave, Glen Rd, Gove Ct, Hadley Rd, Hillcrest Rd, Holt St, Home Ave, Hoover St, Iranistan Rd, Joy Dr, Ledge Rd, Ledgemere St, Linden Terr, Locust St, Locust Terr, Ludwig Ct, Lyman Ave, Margaret St, Marion St, Meadow Rd, Mt View Ct, Orchard Rd, Perrotta Pl, Proctor Ave, Prospect Pkwy, Redstone Terr, Richardson St, Roberg Ln, S Meadow Dr, S Prospect St, S Union St, S Willard St, Scarff Ave, Shelburne Rd, South St, Spear St, St Paul St, Wells St, White Pl, Woodcrest Ln		0X801401	0X14	-0X40F20000	0X17280004	0X2005000
2022-01-19 15:02:46		Meadowbrook, Potash Brook		0X800101	0X14	-0X40F20000	0X17280004	0X2000400
2022-01-19 15:02:46		Burlington Country Club, Burlington Subaru, Calahan Park, Dunkin', Gulf, HomeGoods, Kinney Drugs, Sunoco, Walgreens		0X804401	0X14	-0X40F20000	0X17280004	0X2011000
2022-01-21 20:15:04		ActiveVT, Asiana House, Ben & Jerry's, Body Art Tattoo, Burlington Bagel Bakery, Champlain College, ChargePoint, Church Street Marketplace, City Market Onion River Co-op, Delightfully Charmed, Dobra Tea, Dudley H. Davis Center, El Cortijo, FedEx Office Print & Ship Center, First Night, Fleming Museum of Art, Fletcher Free Library, Folino's Pizza - Burlington, Gaku Ramen, Garcia’s Tobacco Shop, Greater Burlington YMCA, Gutterson Fieldhouse, Homeport, Lake Champlain Chocolates, Leunig's Bistro & Café, Marketplace Garage, Merrill's Roxy Cinemas, Mobil, Muddy Waters, Old Gold, Onyx Ink, Pascolo Ristorante, Patagonia, Pearl Street Beverage, Penny Cluse Cafe, Phoenix Books - Burlington, Potvin Park, RJS Burlington, Red Square, Shell, Skiff Hall, Sweetwaters American Bistro, The UPS Store, The University of Vermont, The University of Vermont - Robinson Hall, The University of Vermont Medical Center, UVM Medical Center Parking Garage, UVM Prism Center, University Green, Vermont Custom Tattoo and Piercing, Walgreens, Yankee Tattoo, lululemon		0X804401	0X14	-0X40F20000	0X17270004	0X2011000
2022-01-21 20:15:04		2, 7, Adams St, Bank St, Bayview St, Beaumont Ave, Beech St, Bilodeau Ct, Bradley St, Buell St, Caroline St, Carrigan Dr, Case Pkwy, Catherine St, Cedar Ln, Center St, Charlotte St, Cherry St, Church St, Clarke St, Cliff St, Colchester Ave, College St, Davis Rd, Deforest Heights, Deforest Rd, E Village Dr, East Ave, East Terr, Elm Terr, Golden Pl, Greene St, Handy Ct, Harrington Terr, Henderson Terr, Howard St, Hungerford Terr, Jackson Ct, Juniper Terr, King St, Kingsland Terr, Lafayette Pl, Ledgemere St, Main St, Mansfield Ave, Maple St, Marble Ave, Mary Fletcher Dr, N Prospect St, N Union St, N Willard St, N Williams St, N Winooski Ave, Orchard Terr, Overlake Park, Pearl St, Pine Pl, Robinson Pkwy, S Prospect St, S Union St, S Willard St, S Williams St, S Winooski Ave, Spear St, Spruce Ct, Spruce St, St Paul St, Summit Ridge, Summit St, Tower Terr, University Heights, University Pl, University Rd, University Terr		0X801401	0X14	-0X40F20000	0X17270004	0X2005000
2022-01-21 20:15:04		Barrio Bakery & Cafe, Bluebird Barbecue, ChargePoint, Henry Street Deli, John Dewey Hall, Kismayo Kitchen, Little Park, Pho Hong, Pomeroy Park, Roosevelt Park, Shell, Taco Gordo, West Allen Street Park		0X804401	0X14	-0X40F20000	0X17260004	0X2011000
2022-01-21 20:15:04		2, 7, Adsit Ct, Archibald St, Booth St, Bright St, Brookes Ave, Champlain Pl, Charles St, Clarke St, Clifford St, Cloarec Ct, Colchester Ave, Colonial Square, Converse Ct, Crombie St, Dan's Ct, Decatur St, East Ave, Elm St, Fletcher Pl, Forest St, Germain St, Grant St, Greene St, Hall St, Handy Ct, Henry St, Hickok Pl, Hickok St, High Grove Ct, Hildred Dr, Hillside Terr, Hyde St, Intervale Ave, Intervale Rd, Isham St, Lafayette Pl, Latham Ct, Loomis St, Luck St, Malletts Bay Ave, Manhattan Dr, Mansfield Ave, McAwey, Morehouse Dr, Morgan Ln, N Prospect St, N Union St, N Willard St, N Williams St, N Winooski Ave, North St, Oak St, Pine St, Pomeroy St, Prospect Hill, River St, Riverside Ave, Russell St, School St, Spring St, St Louis St, St Mary's St, St Peter St, Union St, Vermont Park, W Allen St, W Canal St, W Spring St, Walnut St, West Ln, West St, Weston St, Willow St, Wilson St		0X801401	0X14	-0X40F20000	0X17260004	0X2005000
2022-01-19 15:37:27		Able Paint Glass and Flooring, Blanchard Beach, Burlington Beer Company, Burlington Furniture, Burlington Mattress, ChargePoint, Circle Strings, City Market Onion River Co-op, CrossFit Burlington, Cumberland Farms, Electric Circuit, Ethos Athletics, Feldman's Bagels, Lake Champlain Chocolates, Lakeside Park, Lunaroma Aromatic Apothecary, New World Tortilla, Nomad Coffee, Noyes Auto & Tire Service, Oakledge Park and Beach, Petra Cliffs Climbing Center, Pizza 44, Pool World, Spirit Dancer Crystals & Gifts, Sunny Day Cycles, Sunoco, Svs Smith Vehicle Support, Switchback Brewing Company, Vintage Inspired Lifestyle Marketplace, Witfit Fitness, World's Tallest Filing Cabinet, Zero Gravity Craft Brewery		0X804401	0X14	-0X41320000	0X17280004	0X2011000
2022-01-19 15:36:41		Burlington Bay, Lake Champlain, South End		0X800101	0X14	-0X41320000	0X17280004	0X2000400
2022-01-15 22:45:00		A Single Pebble, American Flatbread, Artisan Vapor Company, August First, Bare Medical Spa + Laser Center, Battery Park, Battery Street Jeans, Bern Gallery, Brilliant Massage & Skin, Burlington Bay Market & Cafe, CVS Pharmacy, Café Saint Paul, ChargePoint, Citizen Cider, Citizens Bank, City Hall Park, CityPlace Burlington, Coco Nail Spa, Courtyard, Dedalus, Diamond Nail spa, Dirt Chic, Duncan's Auto Service, Dunkin', ECCO, ECHO Leahy Center for Lake Champlain, Foam Brewers - Burlington, Four Corners Of The Earth, Friendship Beach, Great Harvest Bread Co., Hen of the Wood - Burlington, Henry's Diner, Hilton Burlington Lake Champlain, Hilton Garden Inn, Hobo Beach, Hotel Vermont, Ice Cream Bob's, Indigo, JP's Pub, Ken's Pizza and Pub, Leonardo's Pizza, Main Street Barbers, Mirror Mirror, Monarch And The Milkweed, Myer's Bagels, Northern Lights, Orlando's Bar & Lounge, Outdoor Gear Exchange, Perkins & Roundhouse Parks, Perkins Pier, Pizzeria Verità, Planned Parenthood, Rí Rá Irish Pub, Skirack, Smalley Park, Speeder & Earl's Coffee, TD Bank, The Farmhouse Tap & Grill, The Flynn, The Friendly Toast, The Great Escape Room, The Gryphon, The Men's Room, The Skinny Pancake, Tomgirl Kitchen, Trattoria Delia, Urban Outfitters, Vermont Comedy Club, Vermont Federal Credit Union - Headquarters, Vermont Pub & Brewery of Burlington, Waterfront Park, What Ales You, Zinnia Jewelry		0X804401	0X14	-0X41320000	0X17270004	0X2011000
2022-01-15 22:45:00		127, Adams St, Bank St, Battery St, Browns Ct, Catherine St, Cherry St, College St, Elmwood Ave, George St, Hayward St, Howard St, Kilburn St, King St, Lake Champlain Ferry, Lake St, Lavalley Ln, Lawson Ln, Main St, Maple St, Marble Ave, N Champlain St, Park St, Pearl St, Pine Pl, Pine St, Railway Ln, S Champlain St, St Paul St, Steele St		0X801401	0X14	-0X41320000	0X17270004	0X2005000
2022-01-15 22:45:00		Burlington Bay, Designated Downtown District, Lake Champlain		0X800101	0X14	-0X41320000	0X17270004	0X2000400
		Andy A_Dog Skatepark, Brian's North End Automotive, Burlington City Cemetery, Jrs Corner Store, Shell, Simon's Store And Deli, Valero		0X804401	0X14	-0X41320000	0X17260004	0X2011000
		Burlington Bay, Old North End		0X800101	0X14	-0X41320000	0X17260004	0X2000400
2022-01-19 14:59:28				0X804901	0X14	0X5FCD0000	0XB940002	0X2012400
2022-01-19 14:59:28				0X803601	0X14	0X5FCD0000	0XB940002	0X200D800
2022-01-19 14:58:57				0X804901	0X14	0X5FCD0000	0XB930002	0X2012400
2022-01-19 14:59:28		Barnyard Wood Crafted Pizza, CITGO, Champlain Oil Co, Mirabelles Bakery, Mobil, Planet Fitness, Rigo's Autocraft, Shell, Timberlane Dental Group		0X804401	0X14	0X5FCD0000	0XB940002	0X2011000
2022-01-19 14:58:57				0X803601	0X14	0X5FCD0000	0XB930002	0X200D800
				0X803601	0X14	0X5FCD0000	0XB920002	0X200D800
				0X804901	0X14	0X5FCD0000	0XB920002	0X2012400
		Fort Ethan Allen Parade Grounds & Park, Lowe's, Pearl Street Park		0X804401	0X14	0X5FCD0000	0XB920002	0X2011000
				0X804901	0X14	0X5F8D0000	0XB920002	0X2012400
				0X803601	0X14	0X5F8D0000	0XB920002	0X200D800
		Costco Gasoline, Costco Wholesale, Hampton by Hilton, Landry Park, Mobil, Sunny Hollow Natural Area		0X804401	0X14	0X5F8D0000	0XB920002	0X2011000
2022-01-19 15:36:23				0X804901	0X14	0X5F4D0000	0XB940002	0X2012400
2022-01-19 15:36:23				0X803601	0X14	0X5F4D0000	0XB940002	0X200D800
2022-01-19 15:36:23		Blanchard Beach, Burton Snowboards, ChargePoint, City Market Onion River Co-op, Cumberland Farms, Electric Circuit, Feldman's Bagels, Lake Champlain Chocolates, Lowe's, New World Tortilla, Oakledge Park and Beach, Petra Cliffs Climbing Center, Pizza 44, Red Rocks Park, Sunoco, Switchback Brewing Company, Zero Gravity Craft Brewery		0X804401	0X14	0X5F4D0000	0XB940002	0X2011000
		127, Adams St, Allen St, Archibald St, Bank St, Battery St, Berry St, Blodgett St, Browns Ct, Cambrian Way, Canfield St, Catherine St, Cedar St, Cherry St, College St, Convent Square, Crowley St, Depot St, Drew St, Elmwood Ave, Front St, George St, Grant St, Haswell St, Hayward St, Howard St, Institute Rd, Intervale Ave, Johnson St, Kilburn St, King St, Lafountain St, Lake Champlain Ferry, Lake St, Lakeview Terr, Lavalley Ln, Lawson Ln, Main St, Manhattan Dr, Maple St, Marble Ave, Monroe St, Murray St, Myrtle St, N Champlain St, North Ave, North St, Oak St, Park St, Pearl St, Peru St, Pine Pl, Pine St, Pitkin St, Poplar St, Railway Ln, Rock Point Rd, Rose St, S Champlain St, Sherman St, Spring St, St Paul St, Steele St, Strong St, Summer St, Sunset Ct, Volz St, Walnut St, Ward St, Washington St, Willow St		0X801401	0X14	0X5F4D0000	0XB930002	0X2005000
				0X803601	0X14	0X5F4D0000	0XB930002	0X200D800
				0X804901	0X14	0X5F4D0000	0XB930002	0X2012400
		August First, Battery Park, CVS Pharmacy, ChargePoint, Citizen Cider, CityPlace Burlington, ECHO Leahy Center for Lake Champlain, Friendship Beach, Hilton Garden Inn, Ken's Pizza and Pub, Monarch And The Milkweed, Myer's Bagels, North Beach, North Beach Campground, North Beach Park, Planned Parenthood, Shell, Simon's Store And Deli, The Farmhouse Tap & Grill, The Flynn, The Friendly Toast, The Skinny Pancake, Valero, Vermont Pub & Brewery of Burlington, Waterfront Park		0X804401	0X14	0X5F4D0000	0XB930002	0X2011000
				0X804901	0X14	0X5F4D0000	0XB920002	0X2012400
				0X803601	0X14	0X5F4D0000	0XB920002	0X200D800
		Arms Grant, ChargePoint, Ethan Allen Homestead Museum, Ethan Allen Park, Ethan Allen Shopping Center, Hannaford Supermarkets, Leddy Park, McKenzie Park, Mobil, Schifilliti Park, Shell		0X804401	0X14	0X5F4D0000	0XB920002	0X2011000
		Park		0X804401	0X14	-0X62F0000	-0X46C3FFDB	0X2011000
		Parking		0X804401	0X14	-0X62F0000	-0X46C5FFDB	0X2011000
				0X804401	0X14	-0X62F0000	-0X46C4FFDB	0X2011000
		Harris Millis Dining, University Heights Student Residential Learning Complex, University of Vermont		0X804401	0X14	-0X66F0000	-0X46C3FFDB	0X2011000
		UVM Interfaith Center		0X804401	0X14	-0X6AF0000	-0X46C3FFDB	0X2011000
2022-01-19 15:01:35		Advance Auto Parts, Burlington Tennis Club, Champlain Farms, David's Bridal, DoubleTree by Hilton, Green Mountain Camera, Maplefields, Michaels, Mobil, New World Tortilla, Park, Petco, Shell, Staples, Staples Plaza, UPS Alliance Shipping Partner, UVM Farmer's Market, Verizon, West Marine		0X804401	0X14	-0X2F00000	0X5C9E0012	0X2011000
2022-01-19 15:01:35				0X804401	0X14	-0X2F00000	0X5C9D0012	0X2011000
				0X804401	0X14	-0X2F00000	0X5C9C0012	0X2011000
		Champlain Farms, Maplefields, Michaels, Mobil, New World Tortilla, Park, Petco, Shell, UPS Alliance Shipping Partner, UVM Farmer's Market, Verizon		0X804401	0X14	-0X5EF0000	-0X46C3FFDB	0X2011000
				0X804401	0X14	-0X5EF0000	-0X46C5FFDB	0X2011000
				0X804401	0X14	-0X5EF0000	-0X46C4FFDB	0X2011000
				0X804401	0X14	-0X52F0000	-0X46C3FFDB	0X2011000
		Harpers Restaurant And Lounge, Holiday Inn, UPS Access Point location		0X804401	0X14	-0X52F0000	-0X46C2FFDB	0X2011000
		Comfort Inn & Suites		0X804401	0X14	-0X56F0000	-0X46C1FFDB	0X2011000
				0X804401	0X14	-0X56F0000	-0X46C3FFDB	0X2011000
		CVS Pharmacy, CVS Photo, ChargePoint, Dakin Farm, Edible Arrangements, GREERS Professional Fabricare Services, Homewood Suites by Hilton, Needleman's Bridal & Formal, People's United Bank, Shell, T-Mobile, Vermont Frame Game, Vermont Gift Barn		0X804401	0X14	-0X52F0000	-0X46C1FFDB	0X2011000
				0X804401	0X14	-0X56F0000	-0X46C2FFDB	0X2011000
2022-01-19 14:58:47				0X804E01	0X14	0X2F8C0000	0X5CA0001	0X2013800
2022-01-19 14:58:47				0X804E01	0X14	0X2F8C0000	0X5C90001	0X2013800
2022-01-19 14:58:47				0X804E01	0X14	0X2FCC0000	0X5CA0001	0X2013800
				0X804401	0X14	-0X5AF0000	-0X46C1FFDB	0X2011000
				0X804401	0X14	-0X52F0000	-0X46C4FFDB	0X2011000
				0X804401	0X14	-0X56F0000	-0X46C4FFDB	0X2011000
		David's Bridal, Staples, Staples Plaza, West Marine		0X804401	0X14	-0X5AF0000	-0X46C2FFDB	0X2011000
				0X804401	0X14	-0X52F0000	-0X46C5FFDB	0X2011000
				0X804401	0X14	-0X56F0000	-0X46C5FFDB	0X2011000
		DoubleTree by Hilton		0X804401	0X14	-0X5AF0000	-0X46C3FFDB	0X2011000
		Advance Auto Parts, Burlington Tennis Club, Green Mountain Camera		0X804401	0X14	-0X5EF0000	-0X46C2FFDB	0X2011000
				0X804401	0X14	-0X5AF0000	-0X46C4FFDB	0X2011000
				0X804401	0X14	-0X5AF0000	-0X46C5FFDB	0X2011000
		Brush Brook, Carpenter Brook, Hollow Brook, Huntington, Huntington River		0X800101	0X14	0X304C0000	0X5CC0001	0X2000400
				0X804401	0X14	-0X62F0000	-0X46C1FFDB	0X2011000
		Gutterson Garage And Lot		0X804401	0X14	-0X62F0000	-0X46C2FFDB	0X2011000
				0X804901	0X14	0X304C0000	0X5CC0001	0X2012400
		Gutterson Fieldhouse		0X804401	0X14	-0X66F0000	-0X46C2FFDB	0X2011000
				0X804401	0X14	0X304C0000	0X5CC0001	0X2011000
				0X804401	0X14	-0X66F0000	-0X46C1FFDB	0X2011000
				0X804401	0X14	-0X5EF0000	-0X46C1FFDB	0X2011000
				0X804901	0X14	0X304C0000	0X5CB0001	0X2012400
		Cochran Ski Area		0X804401	0X14	0X304C0000	0X5CB0001	0X2011000
		Johnnie Brook, Mill Brook, Richmond, Winooski River		0X800101	0X14	0X304C0000	0X5CA0001	0X2000400
				0X804401	0X14	0X304C0000	0X5C90001	0X2011000
				0X804901	0X14	0X304C0000	0X5C90001	0X2012400
		Mobil, Richmond Market & Beverage		0X804401	0X14	0X304C0000	0X5CA0001	0X2011000
				0X804901	0X14	0X304C0000	0X5CA0001	0X2012400
				0X804901	0X14	0X304C0000	0X5C80001	0X2012400
		Browns River, Lamoille River, Morgan Brook, Rogers Brook, Westford		0X800101	0X14	0X304C0000	0X5C70001	0X2000400
				0X804401	0X14	0X304C0000	0X5C80001	0X2011000
				0X804901	0X14	0X304C0000	0X5C70001	0X2012400
		Hinesburg, Hollow Brook, La Platte River, Lewis Creek, Patrick Brook, Pond Brook		0X800101	0X14	0X300C0000	0X5CC0001	0X2000400
		Cedar Knoll Country Club, Mobil		0X804401	0X14	0X300C0000	0X5CC0001	0X2011000
				0X804901	0X14	0X300C0000	0X5CC0001	0X2012400
				0X804401	0X14	0X304C0000	0X5C70001	0X2011000
2022-01-19 15:10:42				0X804901	0X14	0X300C0000	0X5CB0001	0X2012400
				0X804901	0X14	0X300C0000	0X5C70001	0X2012400
		Alder Brook, Lamoille River, Malletts Creek, Milton, Milton Pond, Pond Brook, Rogers Brook, Westford Pond		0X800101	0X14	0X300C0000	0X5C70001	0X2000400
		Bombardier Park, Hannaford Supermarkets, Mobil, Valero		0X804401	0X14	0X300C0000	0X5C70001	0X2011000
2022-01-19 15:02:25				0X804901	0X14	0X2FCC0000	0X5CB0001	0X2012400
				0X804901	0X14	0X2FCC0000	0X5CC0001	0X2012400
2022-01-19 15:02:25		Kwiniaska Golf Club, Rocky Ridge Golf Club		0X804401	0X14	0X2FCC0000	0X5CB0001	0X2011000
				0X804401	0X14	0X2FCC0000	0X5CC0001	0X2011000
		Milton Ace Hardware, Mobil		0X804401	0X14	0X2FCC0000	0X5C70001	0X2011000
				0X804901	0X14	0X2FCC0000	0X5C70001	0X2012400
		Charlotte, Converse Bay, Holmes Creek, Kimball Brook, McNeil Cove, Mud Hollow Brook, Pringle Brook, Thorp Brook		0X800101	0X14	0X2F8C0000	0X5CC0001	0X2000400
				0X804901	0X14	0X2F8C0000	0X5CC0001	0X2012400
2022-01-19 15:39:14		Holmes Creek, La Platte River, Lake Champlain, Meach Island, Munroe Brook, Shelburne, Twilight Bay		0X800101	0X14	0X2F8C0000	0X5CB0001	0X2000400
2022-01-19 15:39:14		7, Ethan Allen Hwy, Shelburne Rd		0X801401	0X14	0X2F8C0000	0X5CB0001	0X2005000
2022-01-19 15:39:14				0X804901	0X14	0X2F8C0000	0X5CB0001	0X2012400
2022-01-19 15:39:14		LaPlatte Nature Park, Mobil		0X804401	0X14	0X2F8C0000	0X5CB0001	0X2011000
				0X804401	0X14	0X2F8C0000	0X5C70001	0X2011000
				0X804901	0X14	0X2F8C0000	0X5C70001	0X2012400
		Essex, Lake Champlain		0X800101	0X14	0X2F4C0000	0X5CC0001	0X2000400
				0X804901	0X14	0X2F4C0000	0X5CC0001	0X2012400
				0X804901	0X14	0X2F4C0000	0X5CB0001	0X2012400
		Willsboro Golf Course		0X804401	0X14	0X2F4C0000	0X5CB0001	0X2011000
				0X804901	0X14	0X2F4C0000	0X5CA0001	0X2012400
				0X804401	0X14	0X2F4C0000	0X5CA0001	0X2011000
				0X804901	0X14	0X2F4C0000	0X5C90001	0X2012400
		Lake Champlain, The Four Brothers, Willsboro Point		0X800101	0X14	0X2F4C0000	0X5CA0001	0X2000400
		Barnes Bay, Beech Bay, Lake Champlain, McBride Bay, Providence Island, Sawyer Bay, South Hero, Stave Island		0X800101	0X14	0X2F4C0000	0X5C70001	0X2000400
